Country,discipline,Time_Interval,Papers
Chile,Chemistry,2003-2007,1084.2833333333317
Chile,Chemistry,2008-2012,1252.0996965452819
Chile,Chemistry,2013-2017,1497.2418040293007
Chile,Clinical Medicine,1973-1977,942.004761904759
Chile,Clinical Medicine,1978-1982,1107.0379329004306
Chile,Clinical Medicine,1983-1987,1394.8563492063467
Chile,Clinical Medicine,1988-1992,1690.1265873015843
Chile,Clinical Medicine,1993-1997,1778.0281141878893
Chile,Clinical Medicine,1998-2002,1924.636547233204
Chile,Clinical Medicine,2003-2007,2445.4530317507547
Chile,Clinical Medicine,2008-2012,3622.392748222649
Chile,Clinical Medicine,2013-2017,4425.092663920087
Chile,Earth and Space,1973-1977,190.21071428571395
Chile,Earth and Space,1978-1982,194.77136752136715
Chile,Earth and Space,1983-1987,291.8500933706811
Chile,Earth and Space,1988-1992,360.51441516000307
Chile,Earth and Space,1993-1997,489.20761872892945
Chile,Earth and Space,1998-2002,670.4617489040726
Chile,Earth and Space,2003-2007,1092.79524768365
Chile,Earth and Space,2008-2012,1595.8707718880678
Chile,Earth and Space,2013-2017,2441.1944356800523
Chile,Engineering and Technology,1973-1977,33.166666666666664
Chile,Engineering and Technology,1978-1982,66.66666666666666
Chile,Engineering and Technology,1983-1987,127.8333333333333
Chile,Engineering and Technology,1988-1992,167.18174603174594
Chile,Engineering and Technology,1993-1997,271.9392857142852
Chile,Engineering and Technology,1998-2002,467.522222222221
Chile,Engineering and Technology,2003-2007,1008.2651154401132
Chile,Engineering and Technology,2008-2012,1419.7225909781298
Chile,Engineering and Technology,2013-2017,2244.593637915491
Chile,Health,1973-1977,3.0
Chile,Health,1978-1982,6.0
Chile,Health,1983-1987,8.5
Chile,Health,1988-1992,13.66666666666666
Chile,Health,1993-1997,18.856227106227088
Chile,Health,1998-2002,28.509523809523788
Chile,Health,2003-2007,57.0080488955488
Chile,Health,2008-2012,196.6489866342802
Chile,Health,2013-2017,314.7508956754536
Chile,Humanities,1973-1977,8.0
Chile,Humanities,1978-1982,11.333333333333332
Chile,Humanities,1983-1987,39.5
Chile,Humanities,1988-1992,98.5
Chile,Humanities,1993-1997,105.0
Chile,Humanities,1998-2002,110.5
Chile,Humanities,2003-2007,252.83333333333331
Chile,Humanities,2008-2012,1059.5999999999995
Chile,Humanities,2013-2017,1553.6011904761897
Chile,Mathematics,1973-1977,11.666666666666666
Chile,Mathematics,1978-1982,21.33333333333333
Chile,Mathematics,1983-1987,75.69999999999992
Chile,Mathematics,1988-1992,128.24999999999977
Chile,Mathematics,1993-1997,160.333333333333
Chile,Mathematics,1998-2002,271.916666666666
Chile,Mathematics,2003-2007,512.2857142857133
Chile,Mathematics,2008-2012,857.2589544513451
Chile,Mathematics,2013-2017,1136.8119408369366
Chile,Physics,1973-1977,72.91666666666666
Chile,Physics,1978-1982,57.34285714285711
Chile,Physics,1983-1987,172.91666666666632
Chile,Physics,1988-1992,217.2421568627445
Chile,Physics,1993-1997,331.37045454545375
Chile,Physics,1998-2002,547.381349206348
Chile,Physics,2003-2007,767.6014421047885
Chile,Physics,2008-2012,1047.6747436866629
Chile,Physics,2013-2017,1418.2649150786458
Chile,Professional Fields,1973-1977,22.58333333333332
Chile,Professional Fields,1978-1982,17.49999999999999
Chile,Professional Fields,1983-1987,24.5
Chile,Professional Fields,1988-1992,31.91666666666666
Chile,Professional Fields,1993-1997,50.749999999999986
Chile,Professional Fields,1998-2002,62.91666666666663
Chile,Professional Fields,2003-2007,112.5499999999998
Chile,Professional Fields,2008-2012,443.4900275163426
Chile,Professional Fields,2013-2017,798.2382737632726
Chile,Psychology,1973-1977,36.0
Chile,Psychology,1978-1982,32.58333333333333
Chile,Psychology,1983-1987,21.999999999999996
Chile,Psychology,1988-1992,25.999999999999996
Chile,Psychology,1993-1997,26.16666666666666
Chile,Psychology,1998-2002,29.938311688311668
Chile,Psychology,2003-2007,80.133710440698
Chile,Psychology,2008-2012,303.85844925422447
Chile,Psychology,2013-2017,530.6395992956184
Chile,Social Sciences,1973-1977,47.333333333333336
Chile,Social Sciences,1978-1982,56.79166666666666
Chile,Social Sciences,1983-1987,56.583333333333314
Chile,Social Sciences,1988-1992,65.49999999999999
Chile,Social Sciences,1993-1997,70.74166666666653
Chile,Social Sciences,1998-2002,125.6075757575755
Chile,Social Sciences,2003-2007,262.08611111111065
Chile,Social Sciences,2008-2012,924.2889721389707
Chile,Social Sciences,2013-2017,1490.2738006073662
China,Arts,1978-1982,8.0
China,Arts,1983-1987,29.5
China,Arts,1988-1992,24.33333333333333
China,Arts,1993-1997,21.66666666666666
China,Arts,1998-2002,39.66666666666666
China,Arts,2003-2007,65.1785714285714
China,Arts,2008-2012,201.84999999999954
China,Arts,2013-2017,398.81826506826457
China,Biology,1973-1977,67.0
China,Biology,1978-1982,743.8
China,Biology,1983-1987,1305.7383116883104
China,Biology,1988-1992,1066.671825396822
China,Biology,1993-1997,1657.3781746031705
China,Biology,1998-2002,5076.51214729714
China,Biology,2003-2007,14213.804815203912
China,Biology,2008-2012,33344.543366876685
China,Biology,2013-2017,63693.546333184124
China,Biomedical Research,1973-1977,121.40476190476183
China,Biomedical Research,1978-1982,908.2777777777767
China,Biomedical Research,1983-1987,2444.751358826356
China,Biomedical Research,1988-1992,3268.9736874236833
China,Biomedical Research,1993-1997,4955.705851991138
China,Biomedical Research,1998-2002,9685.046337324335
China,Biomedical Research,2003-2007,23046.266262272777
China,Biomedical Research,2008-2012,63372.14458840327
China,Biomedical Research,2013-2017,152884.99120529115
China,Chemistry,1973-1977,5.83333333333333
China,Chemistry,1978-1982,498.41666666666583
China,Chemistry,1983-1987,2538.255555555549
China,Chemistry,1988-1992,6524.544780219766
China,Chemistry,1993-1997,14991.545970695934
China,Chemistry,1998-2002,33736.520609945495
China,Chemistry,2003-2007,79672.71966873691
China,Chemistry,2008-2012,132417.5168815588
China,Chemistry,2013-2017,200399.59533506923
China,Clinical Medicine,1973-1977,89.86666666666667
China,Clinical Medicine,1978-1982,820.858333333332
China,Clinical Medicine,1983-1987,2246.7680375180316
China,Clinical Medicine,1988-1992,3499.92768038634
China,Clinical Medicine,1993-1997,3864.3503074741648
China,Clinical Medicine,1998-2002,11404.295886613241
China,Clinical Medicine,2003-2007,31086.198404921102
China,Clinical Medicine,2008-2012,88459.56255789999
China,Clinical Medicine,2013-2017,214731.73400293654
China,Earth and Space,1973-1977,39.16666666666666
China,Earth and Space,1978-1982,675.2833333333322
China,Earth and Space,1983-1987,1344.7380952380915
China,Earth and Space,1988-1992,1278.196521942108
China,Earth and Space,1993-1997,1819.8561603552998
China,Earth and Space,1998-2002,6258.5999100091085
China,Earth and Space,2003-2007,15736.391060879449
China,Earth and Space,2008-2012,34031.02998100283
China,Earth and Space,2013-2017,75869.24539183038
China,Engineering and Technology,1973-1977,1.5
China,Engineering and Technology,1978-1982,319.9444444444442
China,Engineering and Technology,1983-1987,1761.6999999999969
China,Engineering and Technology,1988-1992,4792.744130869118
China,Engineering and Technology,1993-1997,9573.200825971391
China,Engineering and Technology,1998-2002,27242.657383710997
China,Engineering and Technology,2003-2007,75527.34324228388
China,Engineering and Technology,2008-2012,138606.9276257346
China,Engineering and Technology,2013-2017,316999.5295593226
China,Health,1973-1977,0.5
China,Health,1978-1982,23.4333333333333
China,Health,1983-1987,11.166666666666666
China,Health,1988-1992,33.91666666666663
China,Health,1993-1997,49.17391774891767
China,Health,1998-2002,482.8825396825389
China,Health,2003-2007,1165.7980664725324
China,Health,2008-2012,2345.4492378286927
China,Health,2013-2017,4914.81218383305
China,Humanities,1973-1977,4.0
China,Humanities,1978-1982,151.0
China,Humanities,1983-1987,186.16666666666666
China,Humanities,1988-1992,126.99999999999999
China,Humanities,1993-1997,152.83333333333331
China,Humanities,1998-2002,207.0
China,Humanities,2003-2007,669.0095238095234
China,Humanities,2008-2012,1997.0607142857095
China,Humanities,2013-2017,3001.595790947952
China,Mathematics,1973-1977,3.0
China,Mathematics,1978-1982,255.3333333333324
China,Mathematics,1983-1987,1069.2999999999952
China,Mathematics,1988-1992,1901.5499999999952
China,Mathematics,1993-1997,3244.237121212116
China,Mathematics,1998-2002,6136.496031746022
China,Mathematics,2003-2007,15245.67976190472
China,Mathematics,2008-2012,32065.358306459566
China,Mathematics,2013-2017,52284.71920938533
China,Physics,1973-1977,5.083333333333333
China,Physics,1978-1982,804.952380952379
China,Physics,1983-1987,3501.2481240981174
China,Physics,1988-1992,9730.402393571298
China,Physics,1993-1997,15023.70175322511
China,Physics,1998-2002,26961.478422283504
China,Physics,2003-2007,57939.063702310785
China,Physics,2008-2012,97473.89590811013
China,Physics,2013-2017,130745.79806986278
China,Professional Fields,1973-1977,6.25
China,Professional Fields,1978-1982,19.0
China,Professional Fields,1983-1987,99.23333333333332
China,Professional Fields,1988-1992,135.0833333333332
China,Professional Fields,1993-1997,173.19545454545428
China,Professional Fields,1998-2002,1037.6880952380925
China,Professional Fields,2003-2007,2153.49955034645
China,Professional Fields,2008-2012,6749.865055294926
China,Professional Fields,2013-2017,12000.506307921723
China,Psychology,1978-1982,6.5
China,Psychology,1983-1987,21.166666666666657
China,Psychology,1988-1992,46.999999999999986
China,Psychology,1993-1997,65.2880952380952
China,Psychology,1998-2002,366.5998168498162
China,Psychology,2003-2007,733.9273706452258
China,Psychology,2008-2012,1714.7852648134658
China,Psychology,2013-2017,4468.68228577653
China,Social Sciences,1973-1977,10.333333333333332
China,Social Sciences,1978-1982,66.5
China,Social Sciences,1983-1987,188.83333333333323
China,Social Sciences,1988-1992,238.283333333333
China,Social Sciences,1993-1997,216.91948051948026
China,Social Sciences,1998-2002,825.1464285714271
China,Social Sciences,2003-2007,1733.40714285714
China,Social Sciences,2008-2012,4673.915889562788
China,Social Sciences,2013-2017,9654.632753185499
Ciskei,Biology,1988-1992,2.5
Ciskei,Biology,1993-1997,16.0
Ciskei,Biomedical Research,1983-1987,1.0
Ciskei,Biomedical Research,1988-1992,1.75
Ciskei,Biomedical Research,1993-1997,2.666666666666666
Ciskei,Chemistry,1988-1992,2.0
Ciskei,Chemistry,1993-1997,2.5
Ciskei,Clinical Medicine,1983-1987,0.5
Ciskei,Clinical Medicine,1988-1992,4.166666666666666
Ciskei,Clinical Medicine,1993-1997,8.416666666666663
Ciskei,Earth and Space,1988-1992,3.5
Ciskei,Earth and Space,1993-1997,4.033333333333333
Ciskei,Engineering and Technology,1988-1992,1.0
Ciskei,Health,1993-1997,0.5
Ciskei,Humanities,1988-1992,1.0
Ciskei,Humanities,1993-1997,2.0
Ciskei,Mathematics,1988-1992,1.5
Ciskei,Mathematics,1993-1997,2.0
Ciskei,Physics,1988-1992,2.0
Ciskei,Physics,1993-1997,1.5
Ciskei,Psychology,1993-1997,0.1
Ciskei,Social Sciences,1993-1997,2.0
Colombia,Arts,1973-1977,1.0
Colombia,Arts,1978-1982,1.0
Colombia,Arts,1988-1992,3.0
Colombia,Arts,1998-2002,4.0
Colombia,Arts,2003-2007,1.0
Colombia,Arts,2008-2012,9.75
Colombia,Arts,2013-2017,19.083333333333314
Colombia,Biology,1973-1977,93.58333333333321
Colombia,Biology,1978-1982,167.54999999999993
Colombia,Biology,1983-1987,196.78333333333268
Colombia,Biology,1988-1992,222.7833333333329
Colombia,Biology,1993-1997,258.4837662337653
Colombia,Biology,1998-2002,373.3412304362293
Colombia,Biology,2003-2007,527.9032018420163
Colombia,Biology,2008-2012,1403.491365791487
Colombia,Biology,2013-2017,1790.2556054466875
Colombia,Biomedical Research,1973-1977,53.5833333333333
Colombia,Biomedical Research,1978-1982,53.89523809523805
Colombia,Biomedical Research,1983-1987,46.483333333333306
Colombia,Biomedical Research,1988-1992,64.20043290043289
Colombia,Biomedical Research,1993-1997,114.30974946106505
Colombia,Biomedical Research,1998-2002,182.03059893323032
Colombia,Biomedical Research,2003-2007,316.8309661088897
Colombia,Biomedical Research,2008-2012,619.6571475555822
Colombia,Biomedical Research,2013-2017,1090.6913509832714
Colombia,Chemistry,1973-1977,6.0
Colombia,Chemistry,1978-1982,7.33333333333333
Colombia,Chemistry,1983-1987,9.333333333333321
Colombia,Chemistry,1988-1992,19.33333333333332
Colombia,Chemistry,1993-1997,62.61666666666659
Colombia,Chemistry,1998-2002,175.59285714285664
Colombia,Chemistry,2003-2007,257.19166666666604
Colombia,Chemistry,2008-2012,633.7059523809512
Colombia,Chemistry,2013-2017,820.0130970336838
Colombia,Clinical Medicine,1973-1977,140.13333333333324
Colombia,Clinical Medicine,1978-1982,142.90952380952362
Colombia,Clinical Medicine,1983-1987,147.02142857142846
Colombia,Clinical Medicine,1988-1992,177.51984126984115
Colombia,Clinical Medicine,1993-1997,230.214284792099
Colombia,Clinical Medicine,1998-2002,479.7711089718467
Colombia,Clinical Medicine,2003-2007,749.9491568083039
Colombia,Clinical Medicine,2008-2012,2030.8787478857728
Colombia,Clinical Medicine,2013-2017,2604.5504644241737
Colombia,Earth and Space,1973-1977,2.783333333333333
Colombia,Earth and Space,1978-1982,13.017857142857132
Colombia,Earth and Space,1983-1987,15.316666666666649
Colombia,Earth and Space,1988-1992,24.70793650793648
Colombia,Earth and Space,1993-1997,48.78333333333322
Colombia,Earth and Space,1998-2002,72.21991341991327
Colombia,Earth and Space,2003-2007,104.23502886002862
Colombia,Earth and Space,2008-2012,280.19494771884854
Colombia,Earth and Space,2013-2017,606.918191670988
Colombia,Engineering and Technology,1973-1977,4.916666666666666
Colombia,Engineering and Technology,1978-1982,9.833333333333332
Colombia,Engineering and Technology,1983-1987,13.66666666666666
Colombia,Engineering and Technology,1988-1992,19.944444444444436
Colombia,Engineering and Technology,1993-1997,44.35833333333329
Colombia,Engineering and Technology,1998-2002,129.93968253968242
Colombia,Engineering and Technology,2003-2007,356.76383893883815
Colombia,Engineering and Technology,2008-2012,1765.4055846739366
Colombia,Engineering and Technology,2013-2017,1927.9706920042645
Colombia,Health,1973-1977,1.833333333333333
Colombia,Health,1978-1982,1.916666666666666
Colombia,Health,1983-1987,4.083333333333333
Colombia,Health,1988-1992,6.499999999999999
Colombia,Health,1993-1997,14.529004329004326
Colombia,Health,1998-2002,20.791666666666654
Colombia,Health,2003-2007,58.728889574477776
Colombia,Health,2008-2012,257.042366375454
Colombia,Health,2013-2017,297.44493635217873
Colombia,Humanities,1973-1977,2.0
Colombia,Humanities,1978-1982,5.0
Colombia,Humanities,1983-1987,12.833333333333332
Colombia,Humanities,1988-1992,3.0
Colombia,Humanities,1993-1997,7.0
Colombia,Humanities,1998-2002,18.0
Colombia,Humanities,2003-2007,26.6666666666666
Colombia,Humanities,2008-2012,228.51666666666625
Colombia,Humanities,2013-2017,312.8166666666662
Colombia,Mathematics,1973-1977,3.5
Colombia,Mathematics,1978-1982,4.833333333333333
Colombia,Mathematics,1983-1987,6.5
Colombia,Mathematics,1988-1992,4.75
Colombia,Mathematics,1993-1997,24.33333333333332
Colombia,Mathematics,1998-2002,48.999999999999964
Colombia,Mathematics,2003-2007,86.4499999999998
Colombia,Mathematics,2008-2012,301.8833333333324
Colombia,Mathematics,2013-2017,474.61825396825304
Colombia,Physics,1973-1977,8.333333333333332
Colombia,Physics,1978-1982,29.33333333333333
Colombia,Physics,1983-1987,16.166666666666664
Colombia,Physics,1988-1992,40.783333333333296
Colombia,Physics,1993-1997,143.47137680671202
Colombia,Physics,1998-2002,304.0718828741903
Colombia,Physics,2003-2007,392.1544170801553
Colombia,Physics,2008-2012,629.8309378230256
Colombia,Physics,2013-2017,822.3556438797783
Colombia,Professional Fields,1973-1977,7.25
Colombia,Professional Fields,1978-1982,11.666666666666663
Colombia,Professional Fields,1983-1987,6.33333333333333
Colombia,Professional Fields,1988-1992,6.0
Colombia,Professional Fields,1993-1997,17.58333333333333
Colombia,Professional Fields,1998-2002,13.666666666666663
Colombia,Professional Fields,2003-2007,23.090151515151483
Colombia,Professional Fields,2008-2012,197.3286835748788
Colombia,Professional Fields,2013-2017,308.52779206087956
Colombia,Psychology,1973-1977,55.0
Colombia,Psychology,1978-1982,32.99999999999999
Colombia,Psychology,1983-1987,18.0
Colombia,Psychology,1988-1992,26.916666666666664
Colombia,Psychology,1993-1997,31.888888888888886
Colombia,Psychology,1998-2002,29.581168831168817
Colombia,Psychology,2003-2007,72.14782608695646
Colombia,Psychology,2008-2012,198.48778456837238
Colombia,Psychology,2013-2017,227.4939639660427
Colombia,Social Sciences,1973-1977,23.89999999999999
Colombia,Social Sciences,1978-1982,20.499999999999993
Colombia,Social Sciences,1983-1987,27.142857142857135
Colombia,Social Sciences,1988-1992,30.202380952380935
Colombia,Social Sciences,1993-1997,27.859523809523807
Colombia,Social Sciences,1998-2002,46.16666666666664
Colombia,Social Sciences,2003-2007,85.16666666666659
Colombia,Social Sciences,2008-2012,297.92112511671274
Colombia,Social Sciences,2013-2017,491.8669098874974
Comoros,Biology,1988-1992,1.0
Comoros,Biology,1993-1997,0.5
Comoros,Biology,1998-2002,0.833333333333333
Comoros,Biology,2003-2007,2.333333333333333
Comoros,Biology,2008-2012,1.699999999999998
Comoros,Biology,2013-2017,2.807575757575756
Comoros,Biomedical Research,1993-1997,0.333333333333333
Comoros,Biomedical Research,2003-2007,0.783333333333333
Comoros,Biomedical Research,2008-2012,0.711111111111111
